author	year	paper_id	bee_id	bee_genus	bee_species	top5position	controlled_for_contamination	genus	average_relative_abundance
McFrederick	2017	6	18	Megachile	parallela	Genus_11	No	Povalibacter	0.0041628122
McFrederick	2017	6	18	Megachile	parallela	Genus_12	No	Enterobacter	0.0018501388
McFrederick	2017	6	18	Megachile	parallela	Genus_13	No	Pedobacter	0.0018501388
McFrederick	2017	6	18	Megachile	parallela	Genus_14	No	Solirubrobacter	0.0018501388
McFrederick	2017	6	18	Megachile	parallela	Genus_15	No	Lysinibacillus	0.0013876041
McFrederick	2017	6	18	Megachile	parallela	Genus_16	No	Achromobacter	0.0009250694
McFrederick	2017	6	18	Megachile	parallela	Genus_17	No	Exiguobacterium	0.0009250694
McFrederick	2017	6	18	Megachile	parallela	Genus_18	No	Flavobacterium	0.0009250694
McFrederick	2017	6	18	Megachile	parallela	Genus_19	No	Macrococcus	0.0009250694
McFrederick	2017	6	18	Megachile	parallela	Genus_20	No	Massilia	0.0009250694
McFrederick	2017	6	18	Megachile	parallela	Genus_21	No	Pseudoclavibacter	0.0009250694
McFrederick	2017	6	18	Megachile	parallela	Genus_22	No	Rhizobacter	0.0009250694
McFrederick	2017	6	18	Megachile	parallela	Genus_23	No	Skermanella	0.0009250694
McFrederick	2017	6	18	Megachile	parallela	Genus_24	No	Streptomyces	0.0009250694
McFrederick	2017	6	18	Megachile	parallela	Genus_25	No	Aeromonas	0.0004625347
McFrederick	2017	6	18	Megachile	parallela	Genus_26	No	Alistipes	0.0004625347
McFrederick	2017	6	18	Megachile	parallela	Genus_27	No	Aquamicrobium	0.0004625347
McFrederick	2017	6	18	Megachile	parallela	Genus_28	No	Aquincola	0.0004625347
McFrederick	2017	6	18	Megachile	parallela	Genus_29	No	Archangium	0.0004625347
McFrederick	2017	6	18	Megachile	parallela	Genus_30	No	Aureimonas	0.0004625347
McFrederick	2017	6	18	Megachile	parallela	Genus_31	No	Bacillus	0.0004625347
McFrederick	2017	6	18	Megachile	parallela	Genus_32	No	Dongia	0.0004625347
McFrederick	2017	6	18	Megachile	parallela	Genus_33	No	Erwinia	0.0004625347
McFrederick	2017	6	18	Megachile	parallela	Genus_34	No	Mesorhizobium	0.0004625347
McFrederick	2017	6	18	Megachile	parallela	Genus_35	No	Micrococcus	0.0004625347
McFrederick	2017	6	18	Megachile	parallela	Genus_36	No	Microvirga	0.0004625347
McFrederick	2017	6	18	Megachile	parallela	Genus_37	No	Myxococcus	0.0004625347
McFrederick	2017	6	18	Megachile	parallela	Genus_38	No	Nitratireductor	0.0004625347
McFrederick	2017	6	18	Megachile	parallela	Genus_39	No	Ochrobactrum	0.0004625347
McFrederick	2017	6	18	Megachile	parallela	Genus_40	No	Paracoccus	0.0004625347
McFrederick	2017	6	18	Megachile	parallela	Genus_41	No	Parasaccharibacter	0.0004625347
McFrederick	2017	6	18	Megachile	parallela	Genus_42	No	Propionibacterium	0.0004625347
McFrederick	2017	6	18	Megachile	parallela	Genus_43	No	Sphingobium	0.0004625347
McFrederick	2017	6	18	Megachile	parallela	Genus_44	No	Sphingomonas	0.0004625347
McFrederick	2017	6	18	Megachile	parallela	Genus_45	No	Streptococcus	0.0004625347
McFrederick	2017	6	18	Megachile	parallela	Genus_46	No	Weissella	0.0004625347
McFrederick	2017	6	19	Osmia	chalybea	Genus_1	No	Lactobacillus	0.8859705000
McFrederick	2017	6	19	Osmia	chalybea	Genus_2	No	Rosenbergiella	0.0303332500
McFrederick	2017	6	19	Osmia	chalybea	Genus_3	No	Fructobacillus	0.0207405000
McFrederick	2017	6	19	Osmia	chalybea	Genus_4	No	Saccharibacter	0.0178042500
McFrederick	2017	6	19	Osmia	chalybea	Genus_5	No	Gilliamella	0.0105810000
McFrederick	2017	6	19	Osmia	chalybea	Genus_6	No	Arsenophonus	0.0059862500
McFrederick	2017	6	19	Osmia	chalybea	Genus_7	No	Acinetobacter	0.0057575000
McFrederick	2017	6	19	Osmia	chalybea	Genus_8	No	Pseudomonas	0.0040592500
McFrederick	2017	6	19	Osmia	chalybea	Genus_9	No	Weissella	0.0024500000
McFrederick	2017	6	19	Osmia	chalybea	Genus_10	No	Chryseolinea	0.0014337500
McFrederick	2017	6	19	Osmia	chalybea	Genus_11	No	Burkholderia	0.0013540000
McFrederick	2017	6	19	Osmia	chalybea	Genus_12	No	Pantoea	0.0013227500
McFrederick	2017	6	19	Osmia	chalybea	Genus_13	No	Swingsia	0.0009732500
McFrederick	2017	6	19	Osmia	chalybea	Genus_14	No	Ralstonia	0.0007290000
McFrederick	2017	6	19	Osmia	chalybea	Genus_15	No	Pedobacter	0.0005902500
McFrederick	2017	6	19	Osmia	chalybea	Genus_16	No	Klebsiella	0.0005757500
McFrederick	2017	6	19	Osmia	chalybea	Genus_17	No	Lactococcus	0.0005610000
McFrederick	2017	6	19	Osmia	chalybea	Genus_18	No	Massilia	0.0004530000
McFrederick	2017	6	19	Osmia	chalybea	Genus_19	No	Blastocatella	0.0004472500
McFrederick	2017	6	19	Osmia	chalybea	Genus_20	No	Solirubrobacter	0.0004180750
McFrederick	2017	6	19	Osmia	chalybea	Genus_21	No	Povalibacter	0.0003935000
McFrederick	2017	6	19	Osmia	chalybea	Genus_22	No	Rhizobacter	0.0003935000
McFrederick	2017	6	19	Osmia	chalybea	Genus_23	No	Pseudoclavibacter	0.0003427500
McFrederick	2017	6	19	Osmia	chalybea	Genus_24	No	Exiguobacterium	0.0002952500
McFrederick	2017	6	19	Osmia	chalybea	Genus_25	No	Lysinibacillus	0.0002892500
McFrederick	2017	6	19	Osmia	chalybea	Genus_26	No	Acetobacter	0.0002445000
McFrederick	2017	6	19	Osmia	chalybea	Genus_27	No	Flavobacterium	0.0002027500
McFrederick	2017	6	19	Osmia	chalybea	Genus_28	No	Parasaccharibacter	0.0002027500
McFrederick	2017	6	19	Osmia	chalybea	Genus_29	No	Bacillus	0.0001982500
McFrederick	2017	6	19	Osmia	chalybea	Genus_30	No	Leuconostoc	0.0001887500
McFrederick	2017	6	19	Osmia	chalybea	Genus_31	No	Tumebacillus	0.0001735000
McFrederick	2017	6	19	Osmia	chalybea	Genus_32	No	#N/A	0.0001627500
McFrederick	2017	6	19	Osmia	chalybea	Genus_33	No	Streptococcus	0.0001528250
McFrederick	2017	6	19	Osmia	chalybea	Genus_34	No	Ornithinibacillus	0.0001520000
McFrederick	2017	6	19	Osmia	chalybea	Genus_35	No	Streptosporangium	0.0001520000
McFrederick	2017	6	19	Osmia	chalybea	Genus_36	No	Myxococcus	0.0001490000
McFrederick	2017	6	19	Osmia	chalybea	Genus_37	No	Patulibacter	0.0001490000
McFrederick	2017	6	19	Osmia	chalybea	Genus_38	No	Streptomyces	0.0001490000
McFrederick	2017	6	19	Osmia	chalybea	Genus_39	No	Aquamicrobium	0.0001462500
McFrederick	2017	6	19	Osmia	chalybea	Genus_40	No	Micrococcus	0.0001462500
McFrederick	2017	6	19	Osmia	chalybea	Genus_41	No	Methylobacterium	0.0001447500
McFrederick	2017	6	19	Osmia	chalybea	Genus_42	No	Citrobacter	0.0001365750
McFrederick	2017	6	19	Osmia	chalybea	Genus_43	No	Sphingobium	0.0001258250
McFrederick	2017	6	19	Osmia	chalybea	Genus_44	No	Serratia	0.0001215000
McFrederick	2017	6	19	Osmia	chalybea	Genus_45	No	Aquihabitans	0.0001012500
McFrederick	2017	6	19	Osmia	chalybea	Genus_46	No	Gemmatimonas	0.0001012500
McFrederick	2017	6	19	Osmia	chalybea	Genus_47	No	Dyadobacter	0.0000985000
McFrederick	2017	6	19	Osmia	chalybea	Genus_48	No	Chelativorans	0.0000955000
McFrederick	2017	6	19	Osmia	chalybea	Genus_49	No	Macrococcus	0.0000955000
McFrederick	2017	6	19	Osmia	chalybea	Genus_50	No	Brevundimonas	0.0000888250
McFrederick	2017	6	19	Osmia	chalybea	Genus_51	No	Budvicia	0.0000753250
McFrederick	2017	6	19	Osmia	chalybea	Genus_52	No	Erwinia	0.0000737500
McFrederick	2017	6	19	Osmia	chalybea	Genus_53	No	Mesoplasma	0.0000737500
McFrederick	2017	6	19	Osmia	chalybea	Genus_54	No	Microvirga	0.0000723250
McFrederick	2017	6	19	Osmia	chalybea	Genus_55	No	Beijerinckia	0.0000642500
McFrederick	2017	6	19	Osmia	chalybea	Genus_56	No	Mycobacterium	0.0000642500
McFrederick	2017	6	19	Osmia	chalybea	Genus_57	No	Plautia	0.0000642500
McFrederick	2017	6	19	Osmia	chalybea	Genus_58	No	Staphylococcus	0.0000642500
McFrederick	2017	6	19	Osmia	chalybea	Genus_59	No	Turicibacter	0.0000642500
McFrederick	2017	6	19	Osmia	chalybea	Genus_60	No	Achromobacter	0.0000507500
McFrederick	2017	6	19	Osmia	chalybea	Genus_61	No	Beggiatoa	0.0000507500
McFrederick	2017	6	19	Osmia	chalybea	Genus_62	No	Clostridium	0.0000507500
McFrederick	2017	6	19	Osmia	chalybea	Genus_63	No	Gluconacetobacter	0.0000507500
McFrederick	2017	6	19	Osmia	chalybea	Genus_64	No	Ilumatobacter	0.0000507500
McFrederick	2017	6	19	Osmia	chalybea	Genus_65	No	Labilithrix	0.0000507500
McFrederick	2017	6	19	Osmia	chalybea	Genus_66	No	Porphyrobacter	0.0000507500
McFrederick	2017	6	19	Osmia	chalybea	Genus_67	No	Propionibacterium	0.0000507500
McFrederick	2017	6	19	Osmia	chalybea	Genus_68	No	Rubellimicrobium	0.0000507500
McFrederick	2017	6	19	Osmia	chalybea	Genus_69	No	Skermanella	0.0000507500
McFrederick	2017	6	19	Osmia	chalybea	Genus_70	No	Sphingomonas	0.0000507500
McFrederick	2017	6	19	Osmia	chalybea	Genus_71	No	Swaminathania	0.0000507500
McFrederick	2017	6	19	Osmia	chalybea	Genus_72	No	Chryseomicrobium	0.0000492500
McFrederick	2017	6	19	Osmia	chalybea	Genus_73	No	Aciditerrimonas	0.0000477500
McFrederick	2017	6	19	Osmia	chalybea	Genus_74	No	Agromyces	0.0000477500
McFrederick	2017	6	19	Osmia	chalybea	Genus_75	No	Archangium	0.0000477500
McFrederick	2017	6	19	Osmia	chalybea	Genus_76	No	Dongia	0.0000477500
McFrederick	2017	6	19	Osmia	chalybea	Genus_77	No	Enterobacter	0.0000477500
McFrederick	2017	6	19	Osmia	chalybea	Genus_78	No	Marinobacterium	0.0000477500
McFrederick	2017	6	19	Osmia	chalybea	Genus_79	No	Ramlibacter	0.0000477500
McFrederick	2017	6	19	Osmia	chalybea	Genus_80	No	Rugamonas	0.0000477500
McFrederick	2017	6	19	Osmia	chalybea	Genus_81	No	Sorangium	0.0000477500
McFrederick	2017	6	19	Osmia	chalybea	Genus_82	No	Stenotrophomonas	0.0000477500
McFrederick	2017	6	19	Osmia	chalybea	Genus_83	No	Acidithiobacillus	0.0000245750
McFrederick	2017	6	19	Osmia	chalybea	Genus_84	No	Anaerococcus	0.0000245750
McFrederick	2017	6	19	Osmia	chalybea	Genus_85	No	Blastococcus	0.0000245750
McFrederick	2017	6	19	Osmia	chalybea	Genus_86	No	Blastomonas	0.0000245750
McFrederick	2017	6	19	Osmia	chalybea	Genus_87	No	Devosia	0.0000245750
McFrederick	2017	6	19	Osmia	chalybea	Genus_88	No	Gordonia	0.0000245750
McFrederick	2017	6	19	Osmia	chalybea	Genus_89	No	Intestinibacter	0.0000245750
McFrederick	2017	6	19	Osmia	chalybea	Genus_90	No	Lysobacter	0.0000245750
McFrederick	2017	6	19	Osmia	chalybea	Genus_91	No	Nocardioides	0.0000245750
McFrederick	2017	6	19	Osmia	chalybea	Genus_92	No	Planomicrobium	0.0000245750
McFrederick	2017	6	19	Osmia	chalybea	Genus_93	No	Rhodobacter	0.0000245750
McFrederick	2017	6	19	Osmia	chalybea	Genus_94	No	Romboutsia	0.0000245750
McFrederick	2017	6	19	Osmia	chalybea	Genus_95	No	Sporosarcina	0.0000245750
McFrederick	2017	6	20	Megachile	policaris	Genus_1	No	Lactobacillus	0.6933225000
McFrederick	2017	6	20	Megachile	policaris	Genus_2	No	Rosenbergiella	0.1623397500
McFrederick	2017	6	20	Megachile	policaris	Genus_3	No	Saccharibacter	0.0306562500
McFrederick	2017	6	20	Megachile	policaris	Genus_4	No	Burkholderia	0.0228000000
McFrederick	2017	6	20	Megachile	policaris	Genus_5	No	Fructobacillus	0.0136197500
McFrederick	2017	6	20	Megachile	policaris	Genus_6	No	Ralstonia	0.0117075000
McFrederick	2017	6	20	Megachile	policaris	Genus_7	No	Arsenophonus	0.0099475000
McFrederick	2017	6	20	Megachile	policaris	Genus_8	No	Pseudomonas	0.0060245000
McFrederick	2017	6	20	Megachile	policaris	Genus_9	No	Gilliamella	0.0046277500
McFrederick	2017	6	20	Megachile	policaris	Genus_10	No	Porphyromonas	0.0040377500
McFrederick	2017	6	20	Megachile	policaris	Genus_11	No	Weissella	0.0037807500
McFrederick	2017	6	20	Megachile	policaris	Genus_12	No	Kozakia	0.0036383750
McFrederick	2017	6	20	Megachile	policaris	Genus_13	No	Acinetobacter	0.0034640000
McFrederick	2017	6	20	Megachile	policaris	Genus_14	No	Mesoplasma	0.0033130000
McFrederick	2017	6	20	Megachile	policaris	Genus_15	No	Achromobacter	0.0032508750
McFrederick	2017	6	20	Megachile	policaris	Genus_16	No	Serratia	0.0027687500
McFrederick	2017	6	20	Megachile	policaris	Genus_17	No	Tumebacillus	0.0020935000
McFrederick	2017	6	20	Megachile	policaris	Genus_18	No	Aquabacterium	0.0017512000
McFrederick	2017	6	20	Megachile	policaris	Genus_19	No	Streptococcus	0.0017512000
McFrederick	2017	6	20	Megachile	policaris	Genus_20	No	Pantoea	0.0016167500
McFrederick	2017	6	20	Megachile	policaris	Genus_21	No	Klebsiella	0.0014362500
McFrederick	2017	6	20	Megachile	policaris	Genus_22	No	Anaerococcus	0.0012690000
McFrederick	2017	6	20	Megachile	policaris	Genus_23	No	Novosphingobium	0.0012690000
McFrederick	2017	6	20	Megachile	policaris	Genus_24	No	Swingsia	0.0011535000
McFrederick	2017	6	20	Megachile	policaris	Genus_25	No	Blastomonas	0.0007335750
McFrederick	2017	6	20	Megachile	policaris	Genus_26	No	Cronobacter	0.0007007500
McFrederick	2017	6	20	Megachile	policaris	Genus_27	No	Chryseolinea	0.0006382500
McFrederick	2017	6	20	Megachile	policaris	Genus_28	No	Lactococcus	0.0005822500
McFrederick	2017	6	20	Megachile	policaris	Genus_29	No	Pseudoclavibacter	0.0004787500
McFrederick	2017	6	20	Megachile	policaris	Genus_30	No	Solirubrobacter	0.0003929500
McFrederick	2017	6	20	Megachile	policaris	Genus_31	No	Massilia	0.0003075000
McFrederick	2017	6	20	Megachile	policaris	Genus_32	No	Mycobacterium	0.0002927000
McFrederick	2017	6	20	Megachile	policaris	Genus_33	No	Pedobacter	0.0002334500
McFrederick	2017	6	20	Megachile	policaris	Genus_34	No	Aciditerrimonas	0.0002127500
McFrederick	2017	6	20	Megachile	policaris	Genus_35	No	Blastocatella	0.0002127500
McFrederick	2017	6	20	Megachile	policaris	Genus_36	No	#N/A	0.0002008250
McFrederick	2017	6	20	Megachile	policaris	Genus_37	No	Aquamicrobium	0.0001595000
McFrederick	2017	6	20	Megachile	policaris	Genus_38	No	Flavobacterium	0.0001595000
McFrederick	2017	6	20	Megachile	policaris	Genus_39	No	Patulibacter	0.0001595000
McFrederick	2017	6	20	Megachile	policaris	Genus_40	No	Bacillus	0.0001478250
McFrederick	2017	6	20	Megachile	policaris	Genus_41	No	Gordonia	0.0001358750
McFrederick	2017	6	20	Megachile	policaris	Genus_42	No	Hyphomicrobium	0.0001358750
McFrederick	2017	6	20	Megachile	policaris	Genus_43	No	Sphingobium	0.0001153750
McFrederick	2017	6	20	Megachile	policaris	Genus_44	No	Ameyamaea	0.0001152500
McFrederick	2017	6	20	Megachile	policaris	Genus_45	No	Paracraurococcus	0.0001152500
McFrederick	2017	6	20	Megachile	policaris	Genus_46	No	Citrobacter	0.0000827500
McFrederick	2017	6	20	Megachile	policaris	Genus_47	No	Leuconostoc	0.0000827500
McFrederick	2017	6	20	Megachile	policaris	Genus_48	No	Methylobacterium	0.0000739500
McFrederick	2017	6	20	Megachile	policaris	Genus_49	No	Rubellimicrobium	0.0000739500
McFrederick	2017	6	20	Megachile	policaris	Genus_50	No	Turicibacter	0.0000739500
McFrederick	2017	6	20	Megachile	policaris	Genus_51	No	Exiguobacterium	0.0000621250
McFrederick	2017	6	20	Megachile	policaris	Genus_52	No	Paenibacillus	0.0000619500
McFrederick	2017	6	20	Megachile	policaris	Genus_53	No	Acetobacter	0.0000532500
McFrederick	2017	6	20	Megachile	policaris	Genus_54	No	Aeromonas	0.0000532500
McFrederick	2017	6	20	Megachile	policaris	Genus_55	No	Chelativorans	0.0000532500
McFrederick	2017	6	20	Megachile	policaris	Genus_56	No	Clostridium	0.0000532500
McFrederick	2017	6	20	Megachile	policaris	Genus_57	No	Enterobacter	0.0000532500
McFrederick	2017	6	20	Megachile	policaris	Genus_58	No	Flavisolibacter	0.0000532500
McFrederick	2017	6	20	Megachile	policaris	Genus_59	No	Friedmanniella	0.0000532500
McFrederick	2017	6	20	Megachile	policaris	Genus_60	No	Labilithrix	0.0000532500
McFrederick	2017	6	20	Megachile	policaris	Genus_61	No	Lysinibacillus	0.0000532500
McFrederick	2017	6	20	Megachile	policaris	Genus_62	No	Micrococcus	0.0000532500
McFrederick	2017	6	20	Megachile	policaris	Genus_63	No	Nitratireductor	0.0000532500
McFrederick	2017	6	20	Megachile	policaris	Genus_64	No	Paracoccus	0.0000532500
McFrederick	2017	6	20	Megachile	policaris	Genus_65	No	Povalibacter	0.0000532500
McFrederick	2017	6	20	Megachile	policaris	Genus_66	No	Rhizobacter	0.0000532500
McFrederick	2017	6	20	Megachile	policaris	Genus_67	No	Rhizobium	0.0000532500
McFrederick	2017	6	20	Megachile	policaris	Genus_68	No	Sorangium	0.0000532500
McFrederick	2017	6	20	Megachile	policaris	Genus_69	No	Streptosporangium	0.0000532500
McFrederick	2017	6	20	Megachile	policaris	Genus_70	No	Tatumella	0.0000532500
McFrederick	2017	6	20	Megachile	policaris	Genus_71	No	Planomicrobium	0.0000415000
McFrederick	2017	6	20	Megachile	policaris	Genus_72	No	Xanthomonas	0.0000415000
McFrederick	2017	6	20	Megachile	policaris	Genus_73	No	Chryseomicrobium	0.0000413250
McFrederick	2017	6	20	Megachile	policaris	Genus_74	No	Kroppenstedtia	0.0000413250
McFrederick	2017	6	20	Megachile	policaris	Genus_75	No	Lonsdalea	0.0000413250
McFrederick	2017	6	20	Megachile	policaris	Genus_76	No	Myxococcus	0.0000413250
McFrederick	2017	6	20	Megachile	policaris	Genus_77	No	Pseudonocardia	0.0000413250
McFrederick	2017	6	20	Megachile	policaris	Genus_78	No	Raoultella	0.0000413250
McFrederick	2017	6	20	Megachile	policaris	Genus_79	No	Sphingomonas	0.0000413250
McFrederick	2017	6	20	Megachile	policaris	Genus_80	No	Staphylococcus	0.0000412500
McFrederick	2017	6	20	Megachile	policaris	Genus_81	No	Asaia	0.0000207000
McFrederick	2017	6	20	Megachile	policaris	Genus_82	No	Caldalkalibacillus	0.0000207000
McFrederick	2017	6	20	Megachile	policaris	Genus_83	No	Corynebacterium	0.0000207000
McFrederick	2017	6	20	Megachile	policaris	Genus_84	No	Methylocystis	0.0000207000
McFrederick	2017	6	20	Megachile	policaris	Genus_85	No	Pectobacterium	0.0000207000
McFrederick	2017	6	20	Megachile	policaris	Genus_86	No	Yuhushiella	0.0000207000
McFrederick	2017	6	20	Megachile	policaris	Genus_87	No	Bosea	0.0000206250
McFrederick	2017	6	20	Megachile	policaris	Genus_88	No	Brevundimonas	0.0000206250
McFrederick	2017	6	20	Megachile	policaris	Genus_89	No	Erwinia	0.0000206250
McFrederick	2017	6	20	Megachile	policaris	Genus_90	No	Rhodobacter	0.0000206250
McFrederick	2017	6	20	Megachile	policaris	Genus_91	No	Sphingobacterium	0.0000206250
McFrederick	2017	6	20	Megachile	policaris	Genus_92	No	Trabulsiella	0.0000206250
McFrederick	2017	6	21	Osmia	subfasciata	Genus_1	No	Saccharibacter	0.4911135000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_2	No	Lactobacillus	0.2575915000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_3	No	Rosenbergiella	0.0774225000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_4	No	Gilliamella	0.0596645000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_5	No	Acinetobacter	0.0361840000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_6	No	Fructobacillus	0.0124540000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_7	No	Pseudomonas	0.0107215000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_8	No	Swingsia	0.0082305000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_9	No	Acetobacter	0.0057615000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_10	No	Pantoea	0.0057400000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_11	No	Chryseolinea	0.0040165000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_12	No	Parasaccharibacter	0.0036885000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_13	No	Massilia	0.0028090000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_14	No	Povalibacter	0.0022385000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_15	No	Rhizobacter	0.0016350000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_16	No	Solirubrobacter	0.0016350000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_17	No	Streptomyces	0.0008890000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_18	No	Exiguobacterium	0.0008555000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_19	No	Pedobacter	0.0006585000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_20	No	Citrobacter	0.0006035000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_21	No	Paracoccus	0.0006035000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_22	No	Rhodopirellula	0.0006035000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_23	No	Weissella	0.0006035000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_24	No	Arsenophonus	0.0005155000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_25	No	Enterobacter	0.0005155000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_26	No	Flavobacterium	0.0005155000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_27	No	Mesorhizobium	0.0005155000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_28	No	Methylobacterium	0.0005155000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_29	No	Aquamicrobium	0.0004610000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_30	No	Pseudoclavibacter	0.0004610000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_31	No	Ralstonia	0.0004610000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_32	No	Asaia	0.0004280000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_33	No	Lysinibacillus	0.0004280000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_34	No	Macrococcus	0.0004280000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_35	No	Novosphingobium	0.0004280000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_36	No	Patulibacter	0.0004280000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_37	No	Rubellimicrobium	0.0004280000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_38	No	Blastocatella	0.0003730000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_39	No	Chelativorans	0.0003730000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_40	No	Microvirga	0.0003730000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_41	No	Sphingobium	0.0003730000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_42	No	Turicibacter	0.0003730000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_43	No	#N/A	0.0002305000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_44	No	Candidatus	0.0002305000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_45	No	Cedecea	0.0002305000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_46	No	Chitinophaga	0.0002305000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_47	No	Labilithrix	0.0002305000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_48	No	Marinobacterium	0.0002305000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_49	No	Micrococcus	0.0002305000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_50	No	Morganella	0.0002305000
McFrederick	2017	6	21	Osmia	subfasciata	Genus_51	No	Myxococcus	0.0002305000
